Observation,PublicationShort,Publication1,Publication2,Publication3,Publication4,Publication5,Publication6,NoPublication,Site,Region,Country,Latitude,Longitude,GC,MAT,MAP,Biomes,Biomes_Detail,Sand,Silt,Clay,Magnitude1,Magnitude2,Magnitude3,LUC,LUC_Detail,Duration,Depth,pH_C,pH_T,RR_pH,pH,pH_var,Csoil,Csoil_var,Nsoil,Nsoil_var,CNsoil,CNsoil_var,Nmin,Nmin_var,Nfixation,Nfixation_var,Nitrification,Nitrification_var,Denitrification,Denitrification_var,Meth,Meth_var,MicrobialBiomass,MicrobialBiomass_var,MicrobialBiomass_Detail,Respiration,Respiration_var,Respiration_Detail,MicrobialGroup,MicrobialGroup1,MicrobialGroup_Detail,OTU,OTU_var,Chao,Chao_var,ACE,ACE_var,Shannon,Shannon_var,BG,BG_var,AG,AG_var,NAG,NAG_var,LAP,LAP_var,AP,AP_var,CEL,CEL_var,XYL,XYL_var,PO,PO_var,PER,PER_var,Urease,Urease_var,Invertase, Invertase_var,EnzymeMethod,EnzymeTem
571,,,,,,,,,,,,42.4,-85.4,LUC,9.7,890,Tem/Bor Forest,Native deciduous forest,61,11,28,,,,NEtoPas,Native deciduous forest to pasture,,1–10,5.5,5.7,0.035718083,0.2,0.000851154,0.287682072,0.013346354,0.385662481,0.00941361,-0.097980408,0.021060631,0.561469357,0.045738051,,,,,,,,,0.344254377,0.002572337,MBC,0.52702031,0.004430162,lab,Bacteria,Bacteria,Bacteria,-0.01194044,0.013959074,0.047098887,0.0385248,,,-0.016349138,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
572,,,,,,,,,,,,42.4,-85.4,LUC,9.7,890,Tem/Bor Forest,Native deciduous forest,61,11,28,,,,NEtoSec,Native deciduous forest to secondary forest,,1–10,5.5,5.3,-0.037041272,-0.2,0.001508767,-0.538996501,0.005211054,-0.194156014,0.011416331,-0.344840486,0.021060631,-0.232931558,0.026531037,,,,,,,,,-0.194267628,0.005621998,MBC,-0.05984,0.003601841,lab,Bacteria,Bacteria,Bacteria,-0.054891828,0.013959074,0.127141595,0.044186965,,,-0.016349138,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
573,,,,,,,,,,,,42.4,-85.4,LUC,9.7,890,Tem/Bor Forest,Native deciduous forest,61,11,28,,,,NEtoPlant,Native deciduous forest to plantation,,1–10,5.5,4.7,-0.157185584,-0.8,0.001798852,-0.470003629,0.011134259,-0.530628251,0.005146943,0.060624622,0.021060631,-0.878069519,0.050473133,,,,,,,,,-0.460053298,0.013793302,MBC,-0.607444876,0.006756024,lab,Bacteria,Bacteria,Bacteria,-0.214280864,0.013959074,-0.31380124,0.039981028,,,-0.065139302,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
574,,,,,,,,,,,,42.4,-85.4,LUC,9.7,890,Tem/Bor Forest,Native deciduous forest,65,8,26,,,,NEtoAgr,Secondary forest to agriculture,,1–10,5.3,5.4,0.018692133,0.1,0.001525243,-0.559615788,0.005211054,-0.441832752,0.010917947,-0.117783036,0.021060631,-0.58451334,0.024086306,,,,,,,,,-0.790736997,0.018118882,MBC,-0.94160854,0.004352263,lab,Bacteria,Bacteria,Bacteria,0.072539344,0.013959074,0,0.046104476,,,0.012739026,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
575,,,,,,,,,,,,42.4,-85.4,LUC,9.7,890,Tem/Bor Forest,Native deciduous forest,65,8,26,,,,NEtoAgr,Secondary forest to agriculture,,1–10,5.3,5.5,0.037041272,0.2,0.001178189,-0.336472237,0.030002721,-0.241162057,0.03159611,-0.09531018,0.021060631,-0.282232468,0.033014819,,,,,,,,,-0.432389811,0.013849004,MBC,-0.703197516,0.010065966,lab,Bacteria,Bacteria,Bacteria,0.089880819,0.013959074,0.079302789,0.047440013,,,0.016349138,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
576,,,,,,,,,,,,42.4,-85.4,LUC,9.7,890,Tem/Bor Forest,Native deciduous forest,65,8,26,,,,NEtoPlant,Secondary forest to plantation,,1–10,5.3,4.7,-0.120144312,-0.6,0.002426076,0.068992871,0.005928647,-0.336472237,0.007336054,0.405465108,0.021060631,-0.645137961,0.069807903,,,,,,,,,-0.265785671,0.01862754,MBC,-0.547604875,0.003628256,lab,Bacteria,Bacteria,Bacteria,-0.159389036,0.013959074,-0.440942835,0.047289412,,,-0.048790164,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
577,"Kuramae et al., 2010","Kuramae et al. Microbial secondary succession in a chronosequence of chalk grasslands. Isme Journal 4, 711-715 (2010).",,,,,,1,Gerendal,Limburg,Netherlands,50.85,5.9,LUC,9.75,650,Grassland,Seminatural Dutch chalk grassland,,,,,,,NEtoAgr,Secondary grassland  to agriculture,,0–10,7.45,7.07,-0.052353552,-0.38,0.002491436,-0.851189604,0.024214951,0.654539445,0.036560381,-1.505729049,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.102317211,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,,,,,,,,,,,,50.85,5.9,LUC,9.75,650,Grassland,Seminatural Dutch chalk grassland,,,,,,,NEtoAgr,Secondary grassland  to agriculture,,0–10,5.14,7.07,0.3188074,1.93,0.002491436,-0.312798247,0.024214951,1.320117071,0.036560381,-1.632915318,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.189687407,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,,,,,,,,,,,,50.85,5.9,LUC,9.75,650,Grassland,Seminatural Dutch chalk grassland,,,,,,,NEtoAgr,Secondary grassland  to agriculture,,0–10,5.37,7.07,0.275032571,1.7,0.002491436,-0.938377519,0.024214951,1.453147336,0.036560381,-2.391524855,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.458315874,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,,,,,,,,,,,,50.85,5.9,LUC,9.75,650,Grassland,Seminatural Dutch chalk grassland,,,,,,,NEtoAgr,Secondary grassland  to agriculture,,0–10,5.73,7.07,0.210144949,1.34,0.002491436,-1.011375305,0.024214951,1.275512765,0.036560381,-2.28688807,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.13766226,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,,,,,,,,,Wrakelberg,Limburg,Netherlands,50.85,5.9,LUC,9.75,650,Grassland,Seminatural Dutch chalk grassland,,,,,,,NEtoAgr,Secondary grassland  to agriculture,,0–10,7.62,7.85,0.029737162,0.23,0.002491436,-0.984498982,0.024214951,-0.981181304,0.036560381,-0.003317678,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.325064056,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,,,,,,,,,,,,50.85,5.9,LUC,9.75,650,Grassland,Seminatural Dutch chalk grassland,,,,,,,NEtoAgr,Secondary grassland  to agriculture,,0–10,7.53,7.85,0.04161849,0.32,0.002491436,-0.991070747,0.024214951,-0.938024661,0.036560381,-0.053046086,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.551639531,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,,,,,,,,,,,,50.85,5.9,LUC,9.75,650,Grassland,Seminatural Dutch chalk grassland,,,,,,,NEtoAgr,Secondary grassland  to agriculture,,0–10,7.54,7.85,0.04029135,0.31,0.002491436,-0.995428052,0.024214951,-0.938024661,0.036560381,-0.057403392,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.399079019,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,,,,,,,,,,,,50.85,5.9,LUC,9.75,650,Grassland,Seminatural Dutch chalk grassland,,,,,,,NEtoAgr,Secondary grassland  to agriculture,,0–10,7.48,7.85,0.04828074,0.37,0.002491436,-1.100571153,0.024214951,-1.5854915,0.036560381,0.484920347,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.164542282,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,"Kuramae et al., 2012","Kuramae et al. Soil characteristics more strongly influence soil bacterial communities than land-use type. FEMS Microbiology Ecology 79, 12-24 (2012).",,,,,,1,25 sites from Netherlands,,Netherlands,,,LUC,,,Tem/Bor Forest,Natural deciduous forest,,,,,,,NEtoAgr,Natural deciduous forest to conventional agriculture,,0–30,5,6.416666667,0.24946086,1.416666667,0.072188969,-0.42073258,0.299984634,-0.366230776,0.112962508,-0.054501805,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.085512513,0.030993113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,,,,,,,,,,,,,,LUC,,,Tem/Bor Forest,Natural deciduous forest,,,,,,,NEtoAgr,Natural deciduous forest to organic agriculture,,0–30,5,6.566666667,0.272568435,1.566666667,0.069218181,-0.810930216,0.278914141,-0.582136932,0.114719769,-0.228793284,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.126715154,0.025755769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,,,,,,,,,,,,,,LUC,,,Tem/Bor Forest,Natural deciduous forest,,,,,,,NEtoPas,Natural deciduous forest to pasture,,0–30,5,6.4,0.246860078,1.4,0.06924388,-0.041242959,0.283309061,0.406828149,0.141905345,-0.448071107,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.053045893,0.028753121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,,,,,,,,,,,,,,LUC,,,Tem/Bor Forest,Natural deciduous forest,,,,,,,NEtoPlant,Natural Deciduous forest to plantation,,0–30,5,3.866666667,-0.257045103,-1.133333333,0.068566112,-0.152468594,0.299567935,-0.514609923,0.146337968,0.36214133,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.602742415,0.036603852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,,,,,,,,,,,,,,LUC,,,Grassland,Natural grassland,,,,,,,NEtoAgr,Natural grassland to conventional agriculture,,0–30,5.6,6.416666667,0.136132174,0.816666667,0.004907847,-0.94957671,0.267065285,-0.871232106,0.185713019,-0.078344604,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.044585698,0.011920489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,,,,,,,,,,,,,,LUC,,,Grassland,Natural grassland,,,,,,,NEtoAgr,Natural grassland to organic agriculture,,0–30,5.6,6.566666667,0.159239749,0.966666667,0.001937059,-1.339774345,0.245994793,-1.087138262,0.18747028,-0.252636083,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.003383057,0.006683144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,,,,,,,,,,,,,,LUC,,,Grassland,Natural grassland,,,,,,,NEtoPas,Natural grassland to pasture,,0–30,5.6,6.4,0.133531393,0.8,0.001962758,-0.570087088,0.250389713,-0.098173181,0.214655856,-0.471913907,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.077052317,0.009680496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,"Lan et al., 2017","Lan, G., Li, Y., Wu, Z. & Xie, G. Soil bacterial diversity impacted by conversion of secondary forest to rubber or eucalyptus plantations: a case study of Hainan Island, South China. Forest Science 63, 87-93 (2017).",,,,,,1,Hainan Island,Hainan,China,19.16666667,109.8333333,LUC,23.5,1815,Tro/Sub Forest,Tropical forests,,,,,,,NEtoPlant,Secondary forest to plantation,,0–30,4.05,4.72,0.153091918,0.67,0.007585352,-0.240084664,0.020695188,0.342095494,0.036333856,-0.582180158,0.021060631,,,,,,,,,,,-0.460167519,0.418246951,MBC,,,,Bacteria,Bacteria,Bacteria,,,,,,,0.107782282,0.004126341,,,,,,,,,,,,,,,,,,,,,,,,
593,,,,,,,,,,,,19.16666667,109.8333333,LUC,23.5,1815,Tro/Sub Forest,Tropical forests,,,,,,,NEtoPlant,Secondary forest to plantation,,0–30,4.05,4.47,0.098671528,0.42,0.008619988,-0.275894117,0.028142854,0.088107268,0.043774898,-0.364001384,0.021060631,,,,,,,,,,,-0.375492314,0.190187403,MBC,,,,Bacteria,Bacteria,Bacteria,,,,,,,0.12321042,0.0010582,,,,,,,,,,,,,,,,,,,,,,,,
594,"Liu et al., 2018","Liu, S. E., Wang, H., Deng, Y., Tian, P. & Wang, Q. K. Forest conversion induces seasonal variation in microbial beta-diversity. Environmental Microbiology 20, 111-123 (2018).",,,,,,1,Huitong,Hunan,China,26.90833333,109.7833333,LUC,15.8,1200,Tro/Sub Forest,Broad-leaved forest,,,,,,,NEtoPlant,Broad-leaved forest to plantation (soil sampling in summer),,0–10,3.67,3.42,-0.070551111,-0.25,0.000372351,-0.428137703,0.003711088,-0.428083197,0.001885783,0.005665738,0.000588967,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.020723744,0.02027449,-0.002524964,0.009501133,,,0.003380285,0.001530499,,,,,,,,,,,,,,,,,,,,,,,,
595,,,,,,,,,,,,26.90833333,109.7833333,LUC,15.8,1200,Tro/Sub Forest,Broad-leaved forest,,,,,,,NEtoPlant,Broad-leaved forest to plantation (soil sampling in winter),,0–10,3.6,3.55,-0.013986242,-0.05,0.000409826,-0.364055051,0.004109672,-0.40148896,0.002487498,0.078835707,0.000570906,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.014756431,0.022515942,-0.012686135,0.017805527,,,0.004545462,0.002997511,,,,,,,,,,,,,,,,,,,,,,,,
596,,,,,,,,,,,,26.90833333,109.7833333,LUC,15.8,1200,Tro/Sub Forest,Broad-leaved forest,,,,,,,NEtoPlant,Broad-leaved forest to plantation (soil sampling in summer),,0–10,3.67,3.42,-0.070551111,-0.25,0.000372351,-0.428137703,0.003711088,-0.428083197,0.001885783,0.005665738,0.000588967,,,,,,,,,,,,,,,,,Fungi,Fungi,Fungi,-0.026907453,0.014210818,-0.017792625,0.014516249,,,0.026102624,0.054353739,,,,,,,,,,,,,,,,,,,,,,,,
597,,,,,,,,,,,,26.90833333,109.7833333,LUC,15.8,1200,Tro/Sub Forest,Broad-leaved forest,,,,,,,NEtoPlant,Broad-leaved forest to plantation (soil sampling in winter),,0–10,3.6,3.55,-0.013986242,-0.05,0.000409826,-0.364055051,0.004109672,-0.40148896,0.002487498,0.078835707,0.000570906,,,,,,,,,,,,,,,,,Fungi,Fungi,Fungi,-0.016374635,0.054534644,-0.019810172,0.04887125,,,0.00290276,0.020686888,,,,,,,,,,,,,,,,,,,,,,,,
598,"Orgiazzi et al., 2012","Orgiazzi et al. Unravelling soil fungal communities from different Mediterranean land-use backgrounds. Plos One 7, e34847 (2012).",,,,,,1,Berchidda site,Sardinia,Italy,40.50371389,9.783488889,LUC,13.8,862,Mediterranean,Cork-oak forests,45,13.4,13,,,,NEtoAgr,Cork-oak forests to agriculture,,5–20,5.9,6.2,0.049596941,0.3,0.002491436,-1.571997727,0.024214951,-1.674595054,0.036560381,0.102597327,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Fungi,-0.487014975,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,,,,,,,,,,,,40.50371389,9.783488889,LUC,13.8,862,Mediterranean,Cork-oak forests,45,13.4,13,,,,NEtoAgr,Cork-oak forests to agriculture,,5–20,5.9,5.1,-0.145711811,-0.8,0.002491436,-1.421337452,0.024214951,-1.694595721,0.036560381,0.273258269,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Fungi,-0.075035186,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,,,,,,,,,,,,40.50371389,9.783488889,LUC,13.8,862,Mediterranean,Cork-oak forests,45,13.4,13,,,,NEtoPas,Cork-oak forests to pasture,,5–20,5.9,5.6,-0.052185753,-0.3,0.002491436,-1.13715801,0.024214951,-1.461401834,0.036560381,0.324243823,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Fungi,-0.142174489,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,,,,,,,,,,,,40.50371389,9.783488889,LUC,13.8,862,Mediterranean,Cork-oak forests,45,13.4,13,,,,NEtoPas,Cork-oak forests to pasture,,5–20,5.9,5.4,-0.088553397,-0.5,0.002491436,-0.916121941,0.024214951,-0.887038189,0.036560381,-0.029083752,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Fungi,0.023810649,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,"Marín et al., 2017","Marín et al. Functional land-use change effects on soil fungal communities in Chilean temperate rainforests. Journal of soil science and plant nutrition 17, 985-1002 (2017).",,,,,,1,Puyehue National Park,,Chile,-41.31666667,-73.58333333,LUC,4,7000,Tem/Bor Forest,Chilean temperate rainforests,,,,,,,NEtoSec,Old-growth forest to secondary forest,,0–1,5.6,5.666666667,0.011834458,0.066666667,0.000348507,-0.677398824,0.003999994,-1.045968555,0.050695666,0.368569732,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.027422317,0.004707062,,,,,0.061256656,0.003096949,,,,,,,,,,,,,,,,,,,,,,,,
603,,,,,,,,,,,,-41.31666667,-73.58333333,LUC,4,7000,Tem/Bor Forest,Chilean temperate rainforests,,,,,,,NEtoSec,Old-growth forest to secondary forest,,0–1,5.6,5.966666667,0.063421826,0.366666667,0.000324763,-1.198695747,0.014103764,-0.902867712,0.12036036,-0.295828036,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.044724644,0.006531639,,,,,0.020838609,0.002877488,,,,,,,,,,,,,,,,,,,,,,,,
604,"Moora et al., 2014","Moora et al. Anthropogenic land use shapes the composition and phylogenetic structure of soil arbuscular mycorrhizal fungal communities. FEMS Microbiology Ecology 90, 609-621 (2014).",,,,,,1,Järvselja forest reserve,,Estonia,58.25083333,26.29611111,LUC,,,Tem/Bor Forest,Old-growth herb rich mixed spruce forest,,,,,,,NEtoPlant,Old-growth forest to plantation,,2–10,4.6,6.5,0.345745873,1.9,0.005436479,-1.536259183,0.106349082,-1.104520725,0.100508307,-0.431738458,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Mycorrhiza,-0.007385233,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,,,,,,,,,,,,58.25083333,26.29611111,LUC,,,Tem/Bor Forest,Old-growth herb rich mixed spruce forest,,,,,,,NEtoAgr,Old-growth forest to agriculture,,2–10,4.6,6.75,0.383486201,2.15,0.008855283,-1.565934951,0.093350596,-1.209881241,0.073731901,-0.35605371,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Mycorrhiza,0.323226018,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,,,,,,,,,,,,58.25083333,26.29611111,LUC,,,Tem/Bor Forest,Old-growth herb rich mixed spruce forest,,,,,,,NEtoAgr,Old-growth forest to agriculture,,2–10,4.6,4.15,-0.102947969,-0.45,0.004555997,-0.783519905,0.093273738,-0.655570505,0.072812852,-0.1279494,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Mycorrhiza,-1.08908415,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,,,,,,,,,,,,58.25083333,26.29611111,LUC,,,Tem/Bor Forest,Old-growth herb rich mixed spruce forest,,,,,,,NEtoPas,Old-growth forest to urban grassland,,2–10,4.6,7.1,0.434038481,2.5,0.008427898,-0.4543549,0.129792899,-0.123691472,0.134860159,-0.330663427,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Mycorrhiza,0.497708514,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,"Navarrete et al., 2015","Navarrete et al. Soil microbiome responses to the short‐term effects of Amazonian deforestation. Molecular Ecology 24, 2433-2448 (2015).",,,,,,1,Amazon,,Brazil,-15.19583333,-59.05861111,LUC,28,2000,Tro/Sub Forest,Amazon forest,,,,,,,NEtoAgr,Forest to agriculture,,0–20,4.76,5.02,0.053182265,0.26,0.000873799,-0.324861076,0.003385137,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,,,-0.164740319,0.023028977,,,0.033132935,0.000519081,,,,,,,,,,,,,,,,,,,,,,,,
609,,,,,,,,,Amazon,,Brazil,-14.36055556,-57.3575,LUC,28,2000,Tro/Sub Forest,Amazon forest,,,,,,,NEtoAgr,Forest to agriculture,,0–20,4.9,5.32,0.082238098,0.42,0.001403443,-0.386867784,0.029295714,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,,,0.10225473,0.016739358,,,0.070736551,0.000802316,,,,,,,,,,,,,,,,,,,,,,,,
610,,,,,,,,,Amazon,,Brazil,-13.36583333,-54.90666667,LUC,28,2000,Tro/Sub Forest,Amazon forest,,,,,,,NEtoAgr,Forest to agriculture,,0–20,4.6,5.26,0.134074723,0.66,0.000450359,-0.69945635,0.061280118,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,,,0.096801911,0.001666542,,,0.121466281,0.000202467,,,,,,,,,,,,,,,,,,,,,,,,
611,"Rampelotto et al., 2013","Rampelotto, P. H., de Siqueira Ferreira, A., Barboza, A. D. M. & Roesch, L. F. W. Changes in diversity, abundance, and structure of soil bacterial communities in Brazilian Savanna under different land use systems. Microbial Ecology 66, 593-607 (2013).",,,,,,1,Triângulo Mineiro region,Minas Gerais,Brazil,-19.34472222,-48.01611111,LUC,22,1500,Tro/Sub Forest,Mesophilic forest,,,,,,,NEtoPas,Forest to pasture,,0–10,4,5.2,0.262364264,1.2,0.002491436,-0.384930506,0.003623488,-0.523248144,0.003879458,0.137717251,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,,,,,,,0.125087042,0.002232786,,,,,,,,,,,,,,,,,,,,,,,,
612,,,,,,,,,,,,-19.34472222,-48.01611111,LUC,22,1500,Tro/Sub Forest,Mesophilic forest,,,,,,,NEtoAgr,Forest to agriculture,,0–10,4,7,0.559615788,3,0.002491436,-0.709883973,0.003398166,-0.680877088,0.730876244,-0.034133006,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,,,,,,,0.077152676,0.002260725,,,,,,,,,,,,,,,,,,,,,,,,
613,,,,,,,,,,,,-19.34472222,-48.01611111,LUC,22,1500,Tro/Sub Forest,Mesophilic forest,,,,,,,NEtoPlant,Native forest to plantation,,0–10,4,4.2,0.048790164,0.2,0.002491436,-0.652491175,0.00352963,-0.797136894,0.00444209,0.143548171,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,,,,,,,-0.016960615,0.003624957,,,,,,,,,,,,,,,,,,,,,,,,
614,"Rodrigues et al., 2013","Rodrigues et al. Conversion of the Amazon rainforest to agriculture results in biotic homogenization of soil bacterial communities. Proceedings of the National Academy of Sciences 110, 988-993 (2013).",,,,,,1,Amazon Rainforest Microbial Observatory,Rondônia State,Brazil,-10.16805556,-62.82416667,LUC,22,2180,Tro/Sub Forest,Amazon rainforest,,,,,,,NEtoPas,Forest to pasture,,0–10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.116635818,0.000870122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,"Sengupta & Dick, 2017","Sengupta, A. & Dick, W. A. Methanotrophic bacterial diversity in two diverse soils under varying land-use practices as determined by high-throughput sequencing of the pmoA gene. Applied Soil Ecology 119, 35-45 (2017).",,,,,,1,Hoytville,Ohio,USA,41.18333333,-83.78333333,LUC,10.7,874,Tem/Bor Forest,,16.7,52.8,30.6,,,,NEtoAgr,Forest to agriculture,,0–10,4.9,5.3,0.078471615,0.4,0.002491436,-0.171850257,0.024214951,,,,,,,,,,,,,,,0.247780856,0.035434851,DNA,,,,Specialized,Methanotroph,Methanotroph,0.202417421,0.013959074,0.15945301,0.026922684,,,0.093526058,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
616,,,,,,,,,,,,41.18333333,-83.78333333,LUC,10.7,874,Tem/Bor Forest,,16.7,52.8,30.6,,,,NEtoAgr,Forest to agriculture,,0–10,4.9,5.4,0.097163748,0.5,0.002491436,-0.329479201,0.024214951,,,,,,,,,,,,,,,0.155122025,0.035434851,DNA,,,,Specialized,Methanotroph,Methanotroph,0.197168065,0.013959074,0.157403829,0.026922684,,,0.057158414,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
617,,,,,,,,,,,,41.18333333,-83.78333333,LUC,10.7,874,Tem/Bor Forest,,16.7,52.8,30.6,,,,NEtoAgr,Forest to agriculture,,0–10,4.9,5.8,0.168622712,0.9,0.002491436,-0.487703206,0.024214951,,,,,,,,,,,,,,,-0.398685421,0.035434851,DNA,,,,Specialized,Methanotroph,Methanotroph,0.175890666,0.013959074,0.130375156,0.026922684,,,0.111225635,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
618,,,,,,,,,,,,41.18333333,-83.78333333,LUC,10.7,874,Tem/Bor Forest,,16.7,52.8,30.6,,,,NEtoAgr,Forest to agriculture,,0–10,4.9,5.6,0.133531393,0.7,0.002491436,-0.546543706,0.024214951,,,,,,,,,,,,,,,-0.761168707,0.035434851,DNA,,,,Specialized,Methanotroph,Methanotroph,0.149745386,0.013959074,0.115512887,0.026922684,,,0.075507553,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
619,,,,,,,,,,,,41.18333333,-83.78333333,LUC,10.7,874,Tem/Bor Forest,,16.7,52.8,30.6,,,,NEtoSec,Forest to grassland,,0–10,4.9,5.3,0.078471615,0.4,0.002491436,-0.131028262,0.024214951,,,,,,,,,,,,,,,-0.2869265,0.035434851,DNA,,,,Specialized,Methanotroph,Methanotroph,0.125163143,0.013959074,0.09825248,0.026922684,,,0.019418086,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
620,,,,,,,,,,,,41.18333333,-83.78333333,LUC,10.7,874,Tem/Bor Forest,,16.7,52.8,30.6,,,,NEtoAgr,Grassland to agriculture,,0–10,5.3,5.3,0,0,0.002491436,-0.040821995,0.024214951,,,,,,,,,,,,,,,0.534707356,0.035434851,DNA,,,,Specialized,Methanotroph,Methanotroph,0.077254278,0.013959074,0.06120053,0.026922684,,,0.074107972,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
621,,,,,,,,,,,,41.18333333,-83.78333333,LUC,10.7,874,Tem/Bor Forest,,16.7,52.8,30.6,,,,NEtoAgr,Grassland to agriculture,,0–10,5.3,5.4,0.018692133,0.1,0.002491436,-0.198450939,0.024214951,,,,,,,,,,,,,,,0.442048525,0.035434851,DNA,,,,Specialized,Methanotroph,Methanotroph,0.072004922,0.013959074,0.059151349,0.026922684,,,0.037740328,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
622,,,,,,,,,,,,41.18333333,-83.78333333,LUC,10.7,874,Tem/Bor Forest,,16.7,52.8,30.6,,,,NEtoAgr,Grassland to agriculture,,0–10,5.3,5.8,0.090151097,0.5,0.002491436,-0.356674944,0.024214951,,,,,,,,,,,,,,,-0.111758921,0.035434851,DNA,,,,Specialized,Methanotroph,Methanotroph,0.050727524,0.013959074,0.032122676,0.026922684,,,0.091807549,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
